ID 1	ID 2	Label 1	Label 2	AAI	CDS count 1	CDS count 2	Matched count	Proteome cov.	ID param.	Cov. param.
324979511	771441227	40_Melli_barcode03.fasta	F_florum.DSM-22689.fasta	60.789128	1789	1381	745	0.470032	0.400000	0.500000
324979511	569010969	40_Melli_barcode03.fasta	L_kosoi.strain-NBRC-113063.fasta	65.923065	1789	1411	943	0.589375	0.400000	0.500000
324979511	284667070	40_Melli_barcode03.fasta	A_jinshanensis.strain-HSLZ-75.fasta	61.477653	1789	1543	801	0.480792	0.400000	0.500000
324979511	940568383	40_Melli_barcode03.fasta	22_Melli_029.fasta	99.667923	1789	1706	1512	0.865236	0.400000	0.500000
324979511	588494232	40_Melli_barcode03.fasta	90_Scapto_barcode20.fasta	89.629589	1789	1325	1046	0.671805	0.400000	0.500000
324979511	730450813	40_Melli_barcode03.fasta	F_lindneri.DSM-20690.fasta	62.168437	1789	1478	800	0.489746	0.400000	0.500000
324979511	1027334324	40_Melli_barcode03.fasta	A_jinshanensis.brasiliensis.fasta	63.614837	1789	1347	674	0.429847	0.400000	0.500000
324979511	808671099	40_Melli_barcode03.fasta	A_quenuiae.strain-HV-6.fasta	65.660146	1789	1542	956	0.574002	0.400000	0.500000
324979511	768545654	40_Melli_barcode03.fasta	92_Scapto_002.fasta	64.721241	1789	1178	838	0.564880	0.400000	0.500000
324979511	1036785887	40_Melli_barcode03.fasta	23_Scapto_001.fasta	64.684279	1789	1248	846	0.557129	0.400000	0.500000
324979511	560967228	40_Melli_barcode03.fasta	46_Melli_022.fasta	72.009849	1789	1520	995	0.601390	0.400000	0.500000
324979511	612612514	40_Melli_barcode03.fasta	89_Scapto_002.fasta	64.310023	1789	1240	858	0.566524	0.400000	0.500000
324979511	820925739	40_Melli_barcode03.fasta	90_Scapto_012.fasta	64.303151	1789	1289	857	0.556855	0.400000	0.500000
324979511	274891167	40_Melli_barcode03.fasta	89_Scapto_001.fasta	64.648824	1789	1173	850	0.573937	0.400000	0.500000
324979511	1014861920	40_Melli_barcode03.fasta	45_Melli_016.fasta	71.943424	1789	1659	996	0.577726	0.400000	0.500000
324979511	272623363	40_Melli_barcode03.fasta	40_Melli_029.fasta	68.541594	1789	1544	922	0.553255	0.400000	0.500000
324979511	915029192	40_Melli_barcode03.fasta	41_Melli_001.fasta	99.663612	1789	1673	1506	0.870017	0.400000	0.500000
324979511	131356186	40_Melli_barcode03.fasta	L_senioris.DSM-24302.fasta	63.600899	1789	1594	779	0.460538	0.400000	0.500000
762378046	573237050	47_Melli_001.fasta	A_jinshanensis.sub-aerogenes.fasta	61.618919	1896	1561	814	0.470929	0.400000	0.500000
762378046	824902336	47_Melli_001.fasta	F_fructivorans.strain-DSM-20203.fasta	63.137056	1896	1351	788	0.485371	0.400000	0.500000
762378046	75270993	47_Melli_001.fasta	92_Scapto_009.fasta	64.446402	1896	1202	820	0.529374	0.400000	0.500000
762378046	953307900	47_Melli_001.fasta	42_Melli_004.fasta	64.825322	1896	1163	855	0.559006	0.400000	0.500000
762378046	1052490636	47_Melli_001.fasta	39_Melli_barcode04.fasta	99.586124	1896	1664	1517	0.852247	0.400000	0.500000
762378046	324979511	47_Melli_001.fasta	40_Melli_barcode03.fasta	99.532423	1896	1789	1502	0.815197	0.400000	0.500000
762378046	762378046	47_Melli_001.fasta	47_Melli_001.fasta	100.000000	1896	1896	1895	0.999473	0.400000	0.500000
762378046	653875641	47_Melli_001.fasta	45_Melli_020.fasta	99.823229	1896	1843	1750	0.936079	0.400000	0.500000
762378046	135250698	47_Melli_001.fasta	F_sanfranciscensis.DSM-20451.fasta	61.728525	1896	1324	766	0.475776	0.400000	0.500000
762378046	12712425	47_Melli_001.fasta	51_Scapto_004.fasta	64.215901	1896	1296	871	0.545739	0.400000	0.500000
762378046	805176975	47_Melli_001.fasta	A_apinorum.strain-Fhon13.fasta	65.581726	1896	1335	933	0.577530	0.400000	0.500000
762378046	113627661	47_Melli_001.fasta	L_Lactobacillus.spSy-1.fasta	79.314066	1896	1734	1301	0.716804	0.400000	0.500000
762378046	552191896	47_Melli_001.fasta	A_timberlakei.strain-HV-12.fasta	65.689718	1896	1568	958	0.553118	0.400000	0.500000
762378046	958242321	47_Melli_001.fasta	Nicoliella_spurrieriana_SGEP1_A5.fasta	78.599195	1896	1700	1304	0.725250	0.400000	0.500000
762378046	110467787	47_Melli_001.fasta	Nicoliella_lavandulae_Es01.fasta	80.185080	1896	1756	1317	0.721249	0.400000	0.500000
762378046	644597546	47_Melli_001.fasta	A_micheneri.strain-Hlig3.fasta	66.230259	1896	1477	927	0.549659	0.400000	0.500000
762378046	723955435	47_Melli_001.fasta	A_kunkeei.DSM-12361.fasta	66.002194	1896	1380	957	0.584249	0.400000	0.500000
762378046	679189795	47_Melli_001.fasta	A_ozensis.DSM-23829.fasta	65.551283	1896	1465	935	0.556382	0.400000	0.500000
762378046	771441227	47_Melli_001.fasta	F_florum.DSM-22689.fasta	60.705333	1896	1381	750	0.457736	0.400000	0.500000
762378046	569010969	47_Melli_001.fasta	L_kosoi.strain-NBRC-113063.fasta	65.999361	1896	1411	939	0.567886	0.400000	0.500000
762378046	284667070	47_Melli_001.fasta	A_jinshanensis.strain-HSLZ-75.fasta	61.590915	1896	1543	809	0.470486	0.400000	0.500000
762378046	940568383	47_Melli_001.fasta	22_Melli_029.fasta	99.713209	1896	1706	1605	0.891172	0.400000	0.500000
762378046	588494232	47_Melli_001.fasta	90_Scapto_barcode20.fasta	89.800048	1896	1325	1041	0.646383	0.400000	0.500000
762378046	730450813	47_Melli_001.fasta	F_lindneri.DSM-20690.fasta	62.158666	1896	1478	802	0.475400	0.400000	0.500000
762378046	1027334324	47_Melli_001.fasta	A_jinshanensis.brasiliensis.fasta	63.708815	1896	1347	675	0.416281	0.400000	0.500000
762378046	808671099	47_Melli_001.fasta	A_quenuiae.strain-HV-6.fasta	65.655016	1896	1542	957	0.556719	0.400000	0.500000
762378046	768545654	47_Melli_001.fasta	92_Scapto_002.fasta	64.874524	1896	1178	840	0.546519	0.400000	0.500000
762378046	1036785887	47_Melli_001.fasta	23_Scapto_001.fasta	64.793059	1896	1248	850	0.540712	0.400000	0.500000
762378046	560967228	47_Melli_001.fasta	46_Melli_022.fasta	71.911523	1896	1520	998	0.584309	0.400000	0.500000
762378046	612612514	47_Melli_001.fasta	89_Scapto_002.fasta	64.261356	1896	1240	863	0.550383	0.400000	0.500000
762378046	820925739	47_Melli_001.fasta	90_Scapto_012.fasta	64.290999	1896	1289	861	0.540659	0.400000	0.500000
762378046	274891167	47_Melli_001.fasta	89_Scapto_001.fasta	64.763232	1896	1173	854	0.556533	0.400000	0.500000
762378046	1014861920	47_Melli_001.fasta	45_Melli_016.fasta	71.834789	1896	1659	996	0.560338	0.400000	0.500000
762378046	272623363	47_Melli_001.fasta	40_Melli_029.fasta	68.804428	1896	1544	926	0.538372	0.400000	0.500000
762378046	915029192	47_Melli_001.fasta	41_Melli_001.fasta	99.739509	1896	1673	1587	0.889325	0.400000	0.500000
762378046	131356186	47_Melli_001.fasta	L_senioris.DSM-24302.fasta	63.550000	1896	1594	782	0.448138	0.400000	0.500000
653875641	573237050	45_Melli_020.fasta	A_jinshanensis.sub-aerogenes.fasta	61.617426	1843	1561	812	0.477086	0.400000	0.500000
653875641	824902336	45_Melli_020.fasta	F_fructivorans.strain-DSM-20203.fasta	63.074905	1843	1351	787	0.492799	0.400000	0.500000
653875641	75270993	45_Melli_020.fasta	92_Scapto_009.fasta	64.388875	1843	1202	818	0.537274	0.400000	0.500000
653875641	953307900	45_Melli_020.fasta	42_Melli_004.fasta	64.813192	1843	1163	849	0.564870	0.400000	0.500000
653875641	1052490636	45_Melli_020.fasta	39_Melli_barcode04.fasta	99.601513	1843	1664	1520	0.866838	0.400000	0.500000
653875641	324979511	45_Melli_020.fasta	40_Melli_barcode03.fasta	99.552861	1843	1789	1503	0.827643	0.400000	0.500000
653875641	762378046	45_Melli_020.fasta	47_Melli_001.fasta	99.823229	1843	1896	1750	0.936079	0.400000	0.500000
653875641	653875641	45_Melli_020.fasta	45_Melli_020.fasta	100.000000	1843	1843	1840	0.998372	0.400000	0.500000
653875641	135250698	45_Melli_020.fasta	F_sanfranciscensis.DSM-20451.fasta	61.700000	1843	1324	762	0.481213	0.400000	0.500000
653875641	12712425	45_Melli_020.fasta	51_Scapto_004.fasta	64.225403	1843	1296	868	0.553042	0.400000	0.500000
653875641	805176975	45_Melli_020.fasta	A_apinorum.strain-Fhon13.fasta	65.498392	1843	1335	933	0.587162	0.400000	0.500000
653875641	113627661	45_Melli_020.fasta	L_Lactobacillus.spSy-1.fasta	79.310407	1843	1734	1302	0.727984	0.400000	0.500000
653875641	552191896	45_Melli_020.fasta	A_timberlakei.strain-HV-12.fasta	65.617276	1843	1568	958	0.561712	0.400000	0.500000
653875641	958242321	45_Melli_020.fasta	Nicoliella_spurrieriana_SGEP1_A5.fasta	78.528889	1843	1700	1305	0.736664	0.400000	0.500000
653875641	110467787	45_Melli_020.fasta	Nicoliella_lavandulae_Es01.fasta	80.184475	1843	1756	1314	0.730203	0.400000	0.500000
653875641	644597546	45_Melli_020.fasta	A_micheneri.strain-Hlig3.fasta	66.163823	1843	1477	926	0.557831	0.400000	0.500000
653875641	723955435	45_Melli_020.fasta	A_kunkeei.DSM-12361.fasta	65.979927	1843	1380	954	0.591995	0.400000	0.500000
653875641	679189795	45_Melli_020.fasta	A_ozensis.DSM-23829.fasta	65.615665	1843	1465	932	0.563482	0.400000	0.500000
653875641	771441227	45_Melli_020.fasta	F_florum.DSM-22689.fasta	60.777480	1843	1381	746	0.462779	0.400000	0.500000
653875641	569010969	45_Melli_020.fasta	L_kosoi.strain-NBRC-113063.fasta	65.901866	1843	1411	938	0.576521	0.400000	0.500000
653875641	284667070	45_Melli_020.fasta	A_jinshanensis.strain-HSLZ-75.fasta	61.590644	1843	1543	807	0.476669	0.400000	0.500000
653875641	940568383	45_Melli_020.fasta	22_Melli_029.fasta	99.751708	1843	1706	1610	0.907298	0.400000	0.500000
653875641	588494232	45_Melli_020.fasta	90_Scapto_barcode20.fasta	89.823095	1843	1325	1037	0.654672	0.400000	0.500000
653875641	730450813	45_Melli_020.fasta	F_lindneri.DSM-20690.fasta	62.051494	1843	1478	803	0.483589	0.400000	0.500000
653875641	1027334324	45_Melli_020.fasta	A_jinshanensis.brasiliensis.fasta	63.671746	1843	1347	676	0.423824	0.400000	0.500000
653875641	808671099	45_Melli_020.fasta	A_quenuiae.strain-HV-6.fasta	65.616649	1843	1542	955	0.564254	0.400000	0.500000
653875641	768545654	45_Melli_020.fasta	92_Scapto_002.fasta	64.805762	1843	1178	833	0.551473	0.400000	0.500000
653875641	1036785887	45_Melli_020.fasta	23_Scapto_001.fasta	64.731346	1843	1248	847	0.548043	0.400000	0.500000
653875641	560967228	45_Melli_020.fasta	46_Melli_022.fasta	71.993100	1843	1520	1000	0.594707	0.400000	0.500000
653875641	612612514	45_Melli_020.fasta	89_Scapto_002.fasta	64.264651	1843	1240	860	0.557898	0.400000	0.500000
653875641	820925739	45_Melli_020.fasta	90_Scapto_012.fasta	64.254307	1843	1289	859	0.548531	0.400000	0.500000
653875641	274891167	45_Melli_020.fasta	89_Scapto_001.fasta	64.709224	1843	1173	851	0.564324	0.400000	0.500000
653875641	1014861920	45_Melli_020.fasta	45_Melli_016.fasta	71.970721	1843	1659	999	0.570531	0.400000	0.500000
653875641	272623363	45_Melli_020.fasta	40_Melli_029.fasta	68.846312	1843	1544	922	0.544435	0.400000	0.500000
653875641	915029192	45_Melli_020.fasta	41_Melli_001.fasta	99.739006	1843	1673	1569	0.892491	0.400000	0.500000
653875641	131356186	45_Melli_020.fasta	L_senioris.DSM-24302.fasta	63.555619	1843	1594	783	0.455630	0.400000	0.500000
135250698	573237050	F_sanfranciscensis.DSM-20451.fasta	A_jinshanensis.sub-aerogenes.fasta	58.578358	1324	1561	670	0.464471	0.400000	0.500000
135250698	824902336	F_sanfranciscensis.DSM-20451.fasta	F_fructivorans.strain-DSM-20203.fasta	68.119369	1324	1351	888	0.663925	0.400000	0.500000
135250698	75270993	F_sanfranciscensis.DSM-20451.fasta	92_Scapto_009.fasta	60.592758	1324	1202	649	0.513856	0.400000	0.500000
135250698	953307900	F_sanfranciscensis.DSM-20451.fasta	42_Melli_004.fasta	60.598454	1324	1163	647	0.520306	0.400000	0.500000
135250698	1052490636	F_sanfranciscensis.DSM-20451.fasta	39_Melli_barcode04.fasta	61.645013	1324	1664	752	0.503347	0.400000	0.500000
135250698	324979511	F_sanfranciscensis.DSM-20451.fasta	40_Melli_barcode03.fasta	61.774934	1324	1789	758	0.486990	0.400000	0.500000
135250698	762378046	F_sanfranciscensis.DSM-20451.fasta	47_Melli_001.fasta	61.728525	1324	1896	766	0.475776	0.400000	0.500000
135250698	653875641	F_sanfranciscensis.DSM-20451.fasta	45_Melli_020.fasta	61.700000	1324	1843	762	0.481213	0.400000	0.500000
135250698	135250698	F_sanfranciscensis.DSM-20451.fasta	F_sanfranciscensis.DSM-20451.fasta	100.000000	1324	1324	1320	0.996979	0.400000	0.500000
135250698	12712425	F_sanfranciscensis.DSM-20451.fasta	51_Scapto_004.fasta	60.407833	1324	1296	683	0.521374	0.400000	0.500000
135250698	805176975	F_sanfranciscensis.DSM-20451.fasta	A_apinorum.strain-Fhon13.fasta	61.661518	1324	1335	764	0.574652	0.400000	0.500000
135250698	113627661	F_sanfranciscensis.DSM-20451.fasta	L_Lactobacillus.spSy-1.fasta	61.796649	1324	1734	761	0.497711	0.400000	0.500000
135250698	552191896	F_sanfranciscensis.DSM-20451.fasta	A_timberlakei.strain-HV-12.fasta	61.898825	1324	1568	766	0.529737	0.400000	0.500000
135250698	958242321	F_sanfranciscensis.DSM-20451.fasta	Nicoliella_spurrieriana_SGEP1_A5.fasta	61.769857	1324	1700	768	0.507937	0.400000	0.500000
135250698	110467787	F_sanfranciscensis.DSM-20451.fasta	Nicoliella_lavandulae_Es01.fasta	62.075258	1324	1756	776	0.503896	0.400000	0.500000
135250698	644597546	F_sanfranciscensis.DSM-20451.fasta	A_micheneri.strain-Hlig3.fasta	62.052996	1324	1477	751	0.536237	0.400000	0.500000
135250698	723955435	F_sanfranciscensis.DSM-20451.fasta	A_kunkeei.DSM-12361.fasta	61.858398	1324	1380	768	0.568047	0.400000	0.500000
135250698	679189795	F_sanfranciscensis.DSM-20451.fasta	A_ozensis.DSM-23829.fasta	62.325594	1324	1465	758	0.543564	0.400000	0.500000
135250698	771441227	F_sanfranciscensis.DSM-20451.fasta	F_florum.DSM-22689.fasta	68.562337	1324	1381	920	0.680222	0.400000	0.500000
135250698	569010969	F_sanfranciscensis.DSM-20451.fasta	L_kosoi.strain-NBRC-113063.fasta	62.058990	1324	1411	762	0.557221	0.400000	0.500000
135250698	284667070	F_sanfranciscensis.DSM-20451.fasta	A_jinshanensis.strain-HSLZ-75.fasta	58.628078	1324	1543	666	0.464597	0.400000	0.500000
135250698	940568383	F_sanfranciscensis.DSM-20451.fasta	22_Melli_029.fasta	61.726837	1324	1706	762	0.502970	0.400000	0.500000
135250698	588494232	F_sanfranciscensis.DSM-20451.fasta	90_Scapto_barcode20.fasta	62.185141	1324	1325	673	0.508116	0.400000	0.500000
135250698	730450813	F_sanfranciscensis.DSM-20451.fasta	F_lindneri.DSM-20690.fasta	75.274600	1324	1478	1000	0.713776	0.400000	0.500000
135250698	1027334324	F_sanfranciscensis.DSM-20451.fasta	A_jinshanensis.brasiliensis.fasta	60.137500	1324	1347	580	0.434294	0.400000	0.500000
135250698	808671099	F_sanfranciscensis.DSM-20451.fasta	A_quenuiae.strain-HV-6.fasta	61.844394	1324	1542	767	0.535241	0.400000	0.500000
135250698	768545654	F_sanfranciscensis.DSM-20451.fasta	92_Scapto_002.fasta	60.640732	1324	1178	642	0.513189	0.400000	0.500000
135250698	1036785887	F_sanfranciscensis.DSM-20451.fasta	23_Scapto_001.fasta	60.596009	1324	1248	639	0.496890	0.400000	0.500000
135250698	560967228	F_sanfranciscensis.DSM-20451.fasta	46_Melli_022.fasta	61.789865	1324	1520	666	0.468354	0.400000	0.500000
135250698	612612514	F_sanfranciscensis.DSM-20451.fasta	89_Scapto_002.fasta	60.440616	1324	1240	682	0.531981	0.400000	0.500000
135250698	820925739	F_sanfranciscensis.DSM-20451.fasta	90_Scapto_012.fasta	60.493897	1324	1289	680	0.520475	0.400000	0.500000
135250698	274891167	F_sanfranciscensis.DSM-20451.fasta	89_Scapto_001.fasta	60.614531	1324	1173	640	0.512615	0.400000	0.500000
135250698	1014861920	F_sanfranciscensis.DSM-20451.fasta	45_Melli_016.fasta	61.786036	1324	1659	666	0.446530	0.400000	0.500000
135250698	272623363	F_sanfranciscensis.DSM-20451.fasta	40_Melli_029.fasta	62.066309	1324	1544	653	0.455370	0.400000	0.500000
135250698	915029192	F_sanfranciscensis.DSM-20451.fasta	41_Melli_001.fasta	61.747368	1324	1673	760	0.507174	0.400000	0.500000
135250698	131356186	F_sanfranciscensis.DSM-20451.fasta	L_senioris.DSM-24302.fasta	61.378415	1324	1594	732	0.501714	0.400000	0.500000
12712425	573237050	51_Scapto_004.fasta	A_jinshanensis.sub-aerogenes.fasta	63.828562	1296	1561	786	0.550228	0.400000	0.500000
12712425	824902336	51_Scapto_004.fasta	F_fructivorans.strain-DSM-20203.fasta	62.134158	1296	1351	707	0.534190	0.400000	0.500000
12712425	75270993	51_Scapto_004.fasta	92_Scapto_009.fasta	99.789728	1296	1202	1066	0.853483	0.400000	0.500000
12712425	953307900	51_Scapto_004.fasta	42_Melli_004.fasta	79.541007	1296	1163	884	0.718991	0.400000	0.500000
12712425	1052490636	51_Scapto_004.fasta	39_Melli_barcode04.fasta	64.256951	1296	1664	856	0.578378	0.400000	0.500000
12712425	324979511	51_Scapto_004.fasta	40_Melli_barcode03.fasta	64.301040	1296	1789	865	0.560778	0.400000	0.500000
12712425	762378046	51_Scapto_004.fasta	47_Melli_001.fasta	64.215901	1296	1896	871	0.545739	0.400000	0.500000
12712425	653875641	51_Scapto_004.fasta	45_Melli_020.fasta	64.225403	1296	1843	868	0.553042	0.400000	0.500000
12712425	135250698	51_Scapto_004.fasta	F_sanfranciscensis.DSM-20451.fasta	60.407833	1296	1324	683	0.521374	0.400000	0.500000
12712425	12712425	51_Scapto_004.fasta	51_Scapto_004.fasta	100.000000	1296	1296	1296	1.000000	0.400000	0.500000
12712425	805176975	51_Scapto_004.fasta	A_apinorum.strain-Fhon13.fasta	63.431250	1296	1335	800	0.608134	0.400000	0.500000
12712425	113627661	51_Scapto_004.fasta	L_Lactobacillus.spSy-1.fasta	64.017229	1296	1734	859	0.566997	0.400000	0.500000
12712425	552191896	51_Scapto_004.fasta	A_timberlakei.strain-HV-12.fasta	64.463136	1296	1568	826	0.576816	0.400000	0.500000
12712425	958242321	51_Scapto_004.fasta	Nicoliella_spurrieriana_SGEP1_A5.fasta	64.142924	1296	1700	855	0.570761	0.400000	0.500000
12712425	110467787	51_Scapto_004.fasta	Nicoliella_lavandulae_Es01.fasta	64.368460	1296	1756	883	0.578637	0.400000	0.500000
12712425	644597546	51_Scapto_004.fasta	A_micheneri.strain-Hlig3.fasta	64.545416	1296	1477	818	0.589975	0.400000	0.500000
12712425	723955435	51_Scapto_004.fasta	A_kunkeei.DSM-12361.fasta	63.781840	1296	1380	815	0.609118	0.400000	0.500000
12712425	679189795	51_Scapto_004.fasta	A_ozensis.DSM-23829.fasta	64.309685	1296	1465	826	0.598334	0.400000	0.500000
12712425	771441227	51_Scapto_004.fasta	F_florum.DSM-22689.fasta	59.428799	1296	1381	658	0.491595	0.400000	0.500000
12712425	569010969	51_Scapto_004.fasta	L_kosoi.strain-NBRC-113063.fasta	64.332812	1296	1411	832	0.614703	0.400000	0.500000
12712425	284667070	51_Scapto_004.fasta	A_jinshanensis.strain-HSLZ-75.fasta	63.854278	1296	1543	783	0.551603	0.400000	0.500000
12712425	940568383	51_Scapto_004.fasta	22_Melli_029.fasta	64.228563	1296	1706	870	0.579614	0.400000	0.500000
12712425	588494232	51_Scapto_004.fasta	90_Scapto_barcode20.fasta	64.425332	1296	1325	752	0.573827	0.400000	0.500000
12712425	730450813	51_Scapto_004.fasta	F_lindneri.DSM-20690.fasta	61.019369	1296	1478	697	0.502523	0.400000	0.500000
12712425	1027334324	51_Scapto_004.fasta	A_jinshanensis.brasiliensis.fasta	66.107196	1296	1347	674	0.510026	0.400000	0.500000
12712425	808671099	51_Scapto_004.fasta	A_quenuiae.strain-HV-6.fasta	64.323490	1296	1542	828	0.583510	0.400000	0.500000
12712425	768545654	51_Scapto_004.fasta	92_Scapto_002.fasta	79.428932	1296	1178	871	0.704123	0.400000	0.500000
12712425	1036785887	51_Scapto_004.fasta	23_Scapto_001.fasta	79.513870	1296	1248	876	0.688679	0.400000	0.500000
12712425	560967228	51_Scapto_004.fasta	46_Melli_022.fasta	64.209458	1296	1520	719	0.510653	0.400000	0.500000
12712425	612612514	51_Scapto_004.fasta	89_Scapto_002.fasta	99.787715	1296	1240	1164	0.917981	0.400000	0.500000
12712425	820925739	51_Scapto_004.fasta	90_Scapto_012.fasta	99.692985	1296	1289	1176	0.909865	0.400000	0.500000
12712425	274891167	51_Scapto_004.fasta	89_Scapto_001.fasta	79.378935	1296	1173	883	0.715269	0.400000	0.500000
12712425	1014861920	51_Scapto_004.fasta	45_Melli_016.fasta	64.232173	1296	1659	718	0.485956	0.400000	0.500000
12712425	272623363	51_Scapto_004.fasta	40_Melli_029.fasta	64.507632	1296	1544	701	0.493662	0.400000	0.500000
12712425	915029192	51_Scapto_004.fasta	41_Melli_001.fasta	64.265575	1296	1673	870	0.586056	0.400000	0.500000
12712425	131356186	51_Scapto_004.fasta	L_senioris.DSM-24302.fasta	61.374162	1296	1594	716	0.495502	0.400000	0.500000
805176975	573237050	A_apinorum.strain-Fhon13.fasta	A_jinshanensis.sub-aerogenes.fasta	60.841892	1335	1561	740	0.511050	0.400000	0.500000
805176975	824902336	A_apinorum.strain-Fhon13.fasta	F_fructivorans.strain-DSM-20203.fasta	63.035974	1335	1351	770	0.573343	0.400000	0.500000
805176975	75270993	A_apinorum.strain-Fhon13.fasta	92_Scapto_009.fasta	63.676724	1335	1202	754	0.594403	0.400000	0.500000
805176975	953307900	A_apinorum.strain-Fhon13.fasta	42_Melli_004.fasta	63.979088	1335	1163	746	0.597278	0.400000	0.500000
805176975	1052490636	A_apinorum.strain-Fhon13.fasta	39_Melli_barcode04.fasta	65.477500	1335	1664	920	0.613538	0.400000	0.500000
805176975	324979511	A_apinorum.strain-Fhon13.fasta	40_Melli_barcode03.fasta	65.547024	1335	1789	924	0.591549	0.400000	0.500000
805176975	762378046	A_apinorum.strain-Fhon13.fasta	47_Melli_001.fasta	65.581726	1335	1896	933	0.577530	0.400000	0.500000
805176975	653875641	A_apinorum.strain-Fhon13.fasta	45_Melli_020.fasta	65.498392	1335	1843	933	0.587162	0.400000	0.500000
805176975	135250698	A_apinorum.strain-Fhon13.fasta	F_sanfranciscensis.DSM-20451.fasta	61.661518	1335	1324	764	0.574652	0.400000	0.500000
805176975	12712425	A_apinorum.strain-Fhon13.fasta	51_Scapto_004.fasta	63.431250	1335	1296	800	0.608134	0.400000	0.500000
805176975	805176975	A_apinorum.strain-Fhon13.fasta	A_apinorum.strain-Fhon13.fasta	100.000000	1335	1335	1321	0.989513	0.400000	0.500000
805176975	113627661	A_apinorum.strain-Fhon13.fasta	L_Lactobacillus.spSy-1.fasta	65.587353	1335	1734	933	0.608016	0.400000	0.500000
805176975	552191896	A_apinorum.strain-Fhon13.fasta	A_timberlakei.strain-HV-12.fasta	73.494109	1335	1568	1027	0.707544	0.400000	0.500000
805176975	958242321	A_apinorum.strain-Fhon13.fasta	Nicoliella_spurrieriana_SGEP1_A5.fasta	65.202335	1335	1700	942	0.620758	0.400000	0.500000
805176975	110467787	A_apinorum.strain-Fhon13.fasta	Nicoliella_lavandulae_Es01.fasta	65.710962	1335	1756	967	0.625687	0.400000	0.500000
805176975	644597546	A_apinorum.strain-Fhon13.fasta	A_micheneri.strain-Hlig3.fasta	73.704447	1335	1477	1012	0.719772	0.400000	0.500000
805176975	723955435	A_apinorum.strain-Fhon13.fasta	A_kunkeei.DSM-12361.fasta	83.160730	1335	1380	1151	0.847882	0.400000	0.500000
805176975	679189795	A_apinorum.strain-Fhon13.fasta	A_ozensis.DSM-23829.fasta	68.855637	1335	1465	958	0.684286	0.400000	0.500000
805176975	771441227	A_apinorum.strain-Fhon13.fasta	F_florum.DSM-22689.fasta	60.271448	1335	1381	753	0.554492	0.400000	0.500000
805176975	569010969	A_apinorum.strain-Fhon13.fasta	L_kosoi.strain-NBRC-113063.fasta	73.703401	1335	1411	1029	0.749454	0.400000	0.500000
805176975	284667070	A_apinorum.strain-Fhon13.fasta	A_jinshanensis.strain-HSLZ-75.fasta	60.860272	1335	1543	735	0.510771	0.400000	0.500000
805176975	940568383	A_apinorum.strain-Fhon13.fasta	22_Melli_029.fasta	65.496039	1335	1706	934	0.614272	0.400000	0.500000
805176975	588494232	A_apinorum.strain-Fhon13.fasta	90_Scapto_barcode20.fasta	65.839633	1335	1325	791	0.594737	0.400000	0.500000
805176975	730450813	A_apinorum.strain-Fhon13.fasta	F_lindneri.DSM-20690.fasta	61.786696	1335	1478	793	0.563811	0.400000	0.500000
805176975	1027334324	A_apinorum.strain-Fhon13.fasta	A_jinshanensis.brasiliensis.fasta	62.359190	1335	1347	642	0.478747	0.400000	0.500000
805176975	808671099	A_apinorum.strain-Fhon13.fasta	A_quenuiae.strain-HV-6.fasta	73.302555	1335	1542	1037	0.720890	0.400000	0.500000
805176975	768545654	A_apinorum.strain-Fhon13.fasta	92_Scapto_002.fasta	64.073541	1335	1178	737	0.586550	0.400000	0.500000
805176975	1036785887	A_apinorum.strain-Fhon13.fasta	23_Scapto_001.fasta	63.951832	1335	1248	737	0.570654	0.400000	0.500000
805176975	560967228	A_apinorum.strain-Fhon13.fasta	46_Melli_022.fasta	64.855777	1335	1520	779	0.545709	0.400000	0.500000
805176975	612612514	A_apinorum.strain-Fhon13.fasta	89_Scapto_002.fasta	63.456407	1335	1240	796	0.618252	0.400000	0.500000
805176975	820925739	A_apinorum.strain-Fhon13.fasta	90_Scapto_012.fasta	63.488113	1335	1289	795	0.605945	0.400000	0.500000
805176975	274891167	A_apinorum.strain-Fhon13.fasta	89_Scapto_001.fasta	63.885714	1335	1173	742	0.591707	0.400000	0.500000
805176975	1014861920	A_apinorum.strain-Fhon13.fasta	45_Melli_016.fasta	64.814533	1335	1659	781	0.521710	0.400000	0.500000
805176975	272623363	A_apinorum.strain-Fhon13.fasta	40_Melli_029.fasta	65.009383	1335	1544	762	0.529350	0.400000	0.500000
805176975	915029192	A_apinorum.strain-Fhon13.fasta	41_Melli_001.fasta	65.539722	1335	1673	934	0.621011	0.400000	0.500000
805176975	131356186	A_apinorum.strain-Fhon13.fasta	L_senioris.DSM-24302.fasta	63.181439	1335	1594	792	0.540799	0.400000	0.500000
113627661	573237050	L_Lactobacillus.spSy-1.fasta	A_jinshanensis.sub-aerogenes.fasta	61.694355	1734	1561	806	0.489226	0.400000	0.500000
113627661	824902336	L_Lactobacillus.spSy-1.fasta	F_fructivorans.strain-DSM-20203.fasta	63.235171	1734	1351	789	0.511507	0.400000	0.500000
113627661	75270993	L_Lactobacillus.spSy-1.fasta	92_Scapto_009.fasta	64.157284	1734	1202	810	0.551771	0.400000	0.500000
113627661	953307900	L_Lactobacillus.spSy-1.fasta	42_Melli_004.fasta	64.607109	1734	1163	844	0.582672	0.400000	0.500000
